,0
PPME1,1.6349763
POLD3,0.7971268
RNF169,2.5240796
SPCS2,0.58060086
NEU3,0.0
TPBGL,0.0
RPS3,4.985057
SERPINH1,0.56100893
DGAT2,0.0
UVRAG,4.0516787
RP11-111M22.2,0.56841826
C11orf30,1.8886398
AP001189.4,0.0
TSKU,0.0
ACER3,1.68354
CAPN5,1e-08
AQP11,1.4640393
AAMDC,1.8515319
KCTD21-AS1,0.68256587
USP35,0.00088997144
RAB30-AS1,1.463099
PCF11,0.95966
ANKRD42,0.24660984
TMEM126B,0.31805214
TMEM126A,0.22689731
EED,0.5457273
C11orf73,0.38476253
CCDC81,0.067647934
PRSS23,0.0
TMEM135,1.3301051
KIAA1731,0.90273863
C11orf54,1.1123405
MED17,0.3214385
PANX1,0.29399633
ANKRD49,0.486574
PIWIL4,0.17699917
AMOTL1,0.01923266
KDM4D,0.4919177
ENDOD1,0.5840439
RP11-712B9.2,8.84321
CEP57,1.1621555
JRKL,0.7321213
KIAA1377,0.6957187
C11orf70,0.0
YAP1,1.2652783
BIRC3,1.8615341
BIRC2,0.75472486
RP11-315O6.1,0.38464177
DYNC2H1,1.4965616
AASDHPPT,0.34579778
RAB39A,1e-08
CUL5,1.8163708
ACAT1,2.821953
ATM,2.2006395
DDX10,1.0933125
ZC3H12C,1.1689651
FDX1,0.5635063
COLCA2,0.0
LAYN,0.27594286
SIK2,5.8262773
C11orf1,0.3041727
DIXDC1,0.57279307
DLAT,0.90773666
C11orf57,0.49439907
SDHD,1e-08
BCO2,0.0
PTS,0.23147152
NCAM1,1e-08
TTC12,3.3441806
ANKK1,1e-08
ZBTB16,2.4775913
NNMT,1e-08
RBM7,1e-08
RP11-212D19.4,0.0
REXO2,0.07379019
APOA1-AS,0.0
PAFAH1B2,1.0802096
SIDT2,2.0376368
TAGLN,0.042847667
RNF214,1.1269416
CEP164,0.52465796
IL10RA,0.6499013
CD3E,0.24989514
CD3G,0.76887876
UBE4A,1.888871
ATP5L,0.3879621
KMT2A,1.2159507
TMEM25,0.4093164
ARCN1,0.7758056
PHLDB1,1e-08
CXCR5,1.1456239
UPK2,0.81173915
CCDC84,2.0606291
TRAPPC4,0.17746802
VPS11,0.9537311
HMBS,0.5654493
C2CD2L,0.10018675
HINFP,1.6373035
NLRX1,0.34214097
CBL,1.2686781
RNF26,0.0
OAF,0.0055157077
TMEM136,1e-08
ARHGEF12,1.4223969
TBCEL,0.33297604
TECTA,0.0
SC5D,0.088494495
SORL1,2.296845
UBASH3B,4.801505
CRTAM,0.84817976
C11orf63,0.8034988
AP000783.1,0.17884466
LINC01059,1e-08
GRAMD1B,0.4220659
VWA5A,0.7132486
TBRG1,1.2684733
SPA17,0.0
NRGN,0.12092253
RP11-677M14.3,0.0
ROBO3,0.036511727
CCDC15,0.27954474
SLC37A2,0.0
AP000708.1,0.0
EI24,0.43802616
STT3A,1.6080532
CHEK1,0.0103263995
HYLS1,0.43091866
FAM118B,0.55840296
FOXRED1,1.0934061
TIRAP,1.0252879
DCPS,0.80879664
FLI1,3.0133338
TMEM45B,1.9481504
LINC00167,0.0
APLP2,0.6648526
ST14,0.0
RP11-121M22.1,0.2080581
JAM3,0.8163299
VPS26B,0.4387178
ACAD8,0.4545087
GLB1L2,1e-08
RP11-598F7.3,0.0
SLC6A12,0.0
KDM5A,1.1055475
NINJ2,0.3061703
RAD52,1.4215268
RP11-359B12.2,1e-08
FBXL14,0.21984392
CACNA2D4,0.20243007
DCP1B,1.7269994
CACNA1C-AS2,0.015385133
CACNA1C-AS1,0.081282035
RP4-816N1.6,1.6868154
NRIP2,0.0
EFCAB4B,2.4898322
PARP11,2.7868145
CCND2-AS1,0.0
FGF23,0.0
C12orf4,1.6121476
AKAP3,0.21898143
TNFRSF1A,1.4408873
CD27-AS1,0.3186779
VAMP1,0.25354716
MRPL51,0.058960143
RP5-940J5.3,0.0
RP5-940J5.9,1e-08
IFFO1,0.3396735
NOP2,1.3551683
CHD4,0.56422323
LPAR5,1.0420756
ACRBP,0.029881483
ING4,1.1736172
ZNF384,0.52636296
PIANP,0.0
MLF2,0.29516822
CDCA3,1e-08
SPSB2,0.3837528
U47924.31,0.0
PHB2,0.15386245
LPCAT3,2.695817
C1R,0.11387258
C1RL,2.9184592
RBP5,0.11318436
CD163,0.0
SLC2A3,0.5945621
C3AR1,0.30313337
LINC00937,0.011894006
CLEC4E,1e-08
AICDA,0.0
M6PR,1.0432259
KLRB1,0.11690927
RP11-705C15.4,1e-08
CLECL1,2.310605
CD69,0.12146187
CLEC2B,0.32157624
CLEC7A,0.0
OLR1,1e-08
RP11-277P12.10,0.0
KLRC4-KLRK1,1.6666889
KLRC3,0.0
NKG2-E,0.0
KLRC2,0.0
KLRC1,0.0
MAGOHB,0.27344897
STYK1,0.0
YBX3,0.35119602
PRR4,3.2255404
PRB3,1e-08
LRP6,0.32615846
MANSC1,0.053232566
LOH12CR2,0.14402658
DUSP16,4.2983475
GPR19,0.8248399
GPRC5D,0.0
HEBP1,0.3109916
GSG1,0.026293634
PLBD1,0.0
GUCY2C,0.0
HIST4H4,0.36784706
WBP11,0.17546242
MGP,0.07928802
ERP27,1.7595413
ARHGDIB,0.12414699
EPS8,0.5999167
RECQL,0.7383797
LDHB,0.098257154
ST8SIA1,10.961806
C2CD5,3.0743628
SOX5,0.0
RP11-444D3.1,0.0
BCAT1,0.17796999
RP11-713N11.4,0.0
KRAS,0.8731027
IFLTD1,1e-08
BHLHE41,0.0
ITPR2,4.078526
ASUN,0.647402
TM7SF3,2.2490158
RP11-1060J15.4,0.16342802
MANSC4,0.0
RP11-996F15.2,1.3347851
ERGIC2,0.40567914
TMTC1,0.0
IPO8,0.6976809
CAPRIN2,0.63667
DDX11-AS1,1e-08
FAM60A,0.44438624
DENND5B,0.24668688
AMN1,2.0108037
H3F3C,0.0
RP11-428G5.5,0.0
YARS2,1.7145932
PKP2,0.28831777
RP11-313F23.4,0.0
CPNE8,1.0232857
KIF21A,0.8087877
ABCD2,2.1549559
SLC2A13,4.1433187
AC079630.4,0.0
GXYLT1,0.40603045
YAF2,0.2630248
ZCRB1,0.07337534
PRICKLE1,0.0
RP11-350F4.2,0.0
PUS7L,0.55210614
TWF1,0.37220445
NELL2,6.3528705
LINC00938,0.0
SCAF11,0.6423428
SLC38A1,1.2139939
SLC38A2,0.43369013
AMIGO2,0.7448708
RPAP3,0.4319872
ENDOU,0.0
HDAC7,1.6274072
VDR,0.4165545
SENP1,1.5842254
ASB8,0.44675723
ZNF641,0.9045628
KANSL2,0.50000954
CCNT1,2.0706007
DDX23,0.6528619
RP11-302B13.5,0.6655854
FKBP11,0.099955805
ARF3,0.14086702
PRKAG1,1.2987058
KMT2D,1.4821855
RHEBL1,0.25726336
LMBR1L,2.6610165
TUBA1B,0.054220963
TUBA1A,0.30071637
MCRS1,2.3080075
FMNL3,0.65181804
NCKAP5L,0.62574905
BCDIN3D,0.6909419
RACGAP1,0.0
CERS5,0.9148078
LIMA1,0.4620622
SLC11A2,1.9817777
CSRNP2,0.49581504
TFCP2,3.447143
POU6F1,2.6771634
SMAGP,0.19421002
BIN2,1.2802993
CELA1,0.40543112
GALNT6,0.8303076
KRT81,0.0
KRT72,1.831359
KRT73,0.3829532
KRT2,0.0
KRT1,0.0019907982
KRT8,1e-08
RP11-983P16.4,1e-08
SPRYD3,0.09871797
CSAD,1.3911268
ITGB7,1.2080874
RARG,1.5782481
RP11-680A11.5,1e-08
AAAS,0.43648702
MAP3K12,0.08015023
RP11-793H13.11,0.0
ATF7,0.015255384
ATP5G2,0.18343459
CALCOCO1,1.1061724
SMUG1,0.7279054
CBX5,0.8639128
NFE2,0.0
GPR84,0.0
ZNF385A,1e-08
ITGA5,1.5116365
GTSF1,0.24739684
TESPA1,2.1168797
ITGA7,0.0
CD63,0.07454401
SARNP,1.5435575
RP11-762I7.5,1e-08
DNAJC14,1e-08
MMP19,1e-08
WIBG,0.52252245
PMEL,0.278631
RP11-603J24.14,1.160038
SMARCC2,1.0942703
RNF41,0.94111663
ANKRD52,0.21914026
CS,3.8212488
CNPY2,0.17871308
PAN2,0.75843817
STAT2,1.3318272
APOF,1e-08
TIMELESS,0.25444958
GLS2,2.1019328
BAZ2A,0.67501223
ATP5B,0.3406082
PTGES3,0.21038707
NACA,0.17050599
PRIM1,0.7721541
RDH16,0.0
ZBTB39,0.0
TMEM194A,2.1011305
STAT6,1.0214679
NDUFA4L2,0.0
STAC3,0.009873107
R3HDM2,4.5250974
ARHGAP9,0.4571486
DDIT3,0.08581169
DCTN2,0.42322227
AGAP2,0.42925975
CDK4,0.22829022
CYP27B1,0.07386096
METTL1,0.0
AVIL,1.4767314
CTDSP2,0.55684066
RP11-620J15.2,0.0
RP11-620J15.3,0.68834925
FAM19A2,1.3631951
RP11-863H1.1,1e-08
C12orf61,0.0
RP11-415I12.3,0.28932294
C12orf66,0.5246525
RP11-338E21.1,1e-08
RP11-338E21.3,1e-08
GNS,1.7839391
LLPH,0.07478957
TMBIM4-1,1.5994143
GRIP1,0.8243484
IFNG,0.04834378
IL26,0.20228702
IL22,0.057636246
MDM1,0.30533618
RP11-81H14.2,2.3795996
RP11-637A17.2,0.63026804
RP11-611O2.5,0.0
CPM,1.273159
RP11-1143G9.4,0.494031
RP11-611E13.2,1.6990199
PTPRB,0.0
PTPRR,0.0
ZFC3H1,0.996029
RP11-2H8.2,0.0046582185
RP11-56G10.2,0.0
CAPS2,1.3012388
RP11-585P4.5,0.56163234
KRR1,0.45616174
PHLDA1,0.012413949
NAP1L1,0.32110325
BBS10,0.0
OSBPL8,2.1588764
CSRP2,0.0
E2F7,0.10169421
PAWR,0.50482225
PPP1R12A,0.49536926
LIN7A,1e-08
CCDC59,0.10021377
CEP290,0.75331366
DUSP6,0.0
POC1B,1.5470281
ATP2B1,2.142256
C12orf79,14.450648
BTG1,1e-08
CLLU1OS,0.0
EEA1,1.0264102
UBE2N,0.13630003
CCDC41,1.575683
TMCC3,0.8801404
NDUFA12,1.4591488
NR2C1,1.7190529
FGD6,0.0
USP44,0.8008864
NTN4,1.7394502
LTA4H,0.46725228
RP11-394J1.2,0.0
CDK17,3.5238376
RP11-181C3.1,0.3325527
TMPO-AS1,0.035981543
IKBIP,0.96371627
UHRF1BP1L,0.78229195
DEPDC4,1.0242925
ARL1,0.47753233
SYCP3,0.0
GNPTAB,1.7421815
CCDC53,0.5529894
NUP37,0.97393405
PMCH,0.0
IGF1,0.0
C12orf42,3.202142
NT5DC3,0.14182477
C12orf73,1.7142977
NFYB,0.14731407
SLC41A2,4.068596
ALDH1L2,0.0
APPL2,3.648308
NUAK1,1e-08
CKAP4,0.076731265
RP11-412D9.4,0.0
MTERFD3,0.97720176
CRY1,3.7586086
PRDM4,1.2241244
CMKLR1,0.0
SART3,0.66793674
TMEM119,0.0
SELPLG,0.5436149
CORO1C,0.52722055
SNORA40-1,0.0
SSH1,0.8934925
USP30-AS1,0.16300425
ALKBH2,0.6565924
RP11-256L11.3,1e-08
KCTD10,0.8001635
MMAB,0.7841849
GLTP,0.47381952
GIT2,1.8508636
C12orf76,0.6400978
ANAPC7,1.9137683
ARPC3,0.22238742
GPN3,0.6196072
VPS29,0.79624015
PPTC7,1.6278828
HVCN1,0.40480977
PPP1CC,1.059527
FAM109A,0.0
ATXN2,1.7110054
BRAP,1.4119711
MAPKAPK5-AS1,1.190372
TMEM116,1.3717704
NAA25,1.5765388
HECTD4,3.1318476
RPL6,0.030598471
RASAL1,0.027082885
DDX54,0.6076622
SLC8B1,3.0012984
SDS,0.0
RBM19,1.2496632
TBX3,0.0
MED13L,2.9116006
C12orf49,0.5558781
HRK,0.0
RP11-231I16.1,1e-08
TESC,0.33580428
FBXO21,1.159292
WSB2,0.74893826
VSIG10,1.3939675
TAOK3,1.8447233
CIT,0.059611466
RAB35,0.9785431
GCN1L1,1.4719511
RPLP0,0.048162565
PXN,1.141165
PLA2G1B,1e-08
TRIAP1,1e-08
SRSF9,0.17332308
DYNLL1-AS1,1e-08
COQ5,0.6105465
POP5,0.24454238
SPPL3,2.7842069
C12orf43,0.28510898
OASL,0.38983378
CAMKK2,0.9438732
ANAPC5,1.5114565
KDM2B,4.4847527
MORN3,2.01461
RHOF,0.28826407
AC084018.1,1.4493034
HPD,0.0
DIABLO,0.31876257
CLIP1,1.143644
ZCCHC8,0.90850365
RSRC2,0.015481728
VPS37B,1.3048996
ABCB9,1e-08
PITPNM2,7.6979327
MPHOSPH9,2.2163835
SBNO1,0.57493174
RILPL2,0.49234524
RILPL1,1.2347323
RP11-486O12.2,0.03206869
EIF2B1,0.83666396
CCDC92,0.45206118
NCOR2,1.6706846
SCARB1,0.10740334
UBC,0.11923322
DHX37,1.0542761
LINC00944,1.7603071
RP11-955H22.1,0.0
SLC15A4,1.1767083
STX2,1.312955
DDX51,0.0
RP13-977J11.2,0.19030124
POLE,0.62955236
ANKLE2,0.56218797
GOLGA3,0.83262926
CHFR,2.7821045
ZNF605,0.0
ZNF891,0.1958512
IQSEC3,0.22356638
CCDC77,1.0668083
B4GALNT3,0.21608034
WNK1,1.2703255
ERC1,4.0859323
WNT5B,1.5199548
ADIPOR2,1.050685
FKBP4,1e-08
ITFG2,4.1875687
TULP3,2.8101034
TSPAN9,0.35914093
RP11-664D1.1,0.22062583
CCND2,0.2903427
C12orf5,2.7503
RAD51AP1,0.24634627
DYRK4,0.021910673
NDUFA9,0.23783536
CD9,0.0
LTBR,0.0
CD27,0.6018522
TAPBPL,2.1642752
NCAPD2,0.63624436
GAPDH,0.006837011
RP5-940J5.6,2.0456102
COPS7A,0.6756482
RP4-761J14.10,0.0
PTMS,0.0
LAG3,0.113110624
CD4,1.0842825
GNB3,0.0
USP5,0.69937414
TPI1,0.011256989
LRRC23,1.7457284
ENO2,0.16987668
ATN1,0.8003879
C12orf57,0.18472168
PTPN6,1.0024055
EMG1,0.47661358
C1S,0.0
C1RL-AS1,0.40954843
CLSTN3,0.7532349
FOXJ2,0.3716493
NECAP1,1.2562472
CLEC4A,0.36895
ZNF705A,1e-08
FAM66C,0.30820706
RP11-90D4.3,0.0075275474
CLEC6A,0.0
CLEC4D,0.0
RIMKLB,0.73792326
PHC1,0.3626039
KLRG1,2.6788137
A2M-AS1,0.0
LINC00987,0.37274593
RP11-118B22.4,0.0
CLEC2D,1.2809011
KLRF1,0.529597
RP11-290C10.1,0.0
CLEC12A,0.0
CLEC12B,0.0
TMEM52B,0.0
GABARAPL1,0.55409575
KLRD1,1.461746
RP11-277P12.20,18.511185
RP11-291B21.2,0.14187407
AC018630.1,0.0
RP11-711K1.8,3.9358914
RP11-434C1.1,1.2219926
ETV6,11.92255
BCL2L14,1.9117085
LOH12CR1,1.5188992
RP11-253I19.3,1.7948711
CREBL2,0.7656719
CDKN1B,0.28196335
APOLD1,2.3559422
GPRC5A,0.058791637
RP11-392P7.6,0.89600664
EMP1,1.7742282
RP11-134N1.2,1e-08
ATF7IP,2.439525
RP11-174G6.1,1.063647
H2AFJ,2.1475012
C12orf60,0.16701302
PDE6H,0.0
PTPRO,0.64321864
STRAP,0.65259254
DERA,1.3120865
PLEKHA5,3.3119156
AEBP2,3.8578148
PYROXD1,0.9164972
GOLT1B,0.84050053
CMAS,0.4066334
ETNK1,0.9629616
RP11-662I13.2,0.0
LRMP,1.2895353
LYRM5,0.036757145
SSPN,0.0
FGFR1OP2,0.4613387
MED21,1.0509208
STK38L,1.9297365
ARNTL2,0.1022832
PPFIBP1,0.9096317
REP15,0.0
MRPS35,0.82707894
KLHL42,0.9288801
CCDC91,1.8131876
FAR2,4.561699
OVCH1-AS1,0.22648336
DDX11,0.94794416
METTL20,0.23853719
KIAA1551,1.5482672
BICD1,1.7880642
FGD4,0.0
DNM1L,1.7713323
ALG10,0.13672064
ALG10B,0.033305336
RP11-396F22.1,0.0
C12orf40,0.36689037
LRRK2,0.0
PPHLN1,4.3991117
IRAK4,1.13598
TMEM117,0.0
ANO6,2.7513337
ARID2,2.5194016
RP11-96H19.1,2.8847334
RP11-446N19.1,2.1241689
PCED1B,8.325529
RP11-493L12.4,3.2449176
RP11-493L12.5,0.0
RP1-90J4.1,0.0
RP1-197B17.3,1.0090615
SLC48A1,0.10237479
AC004466.1,0.0
TMEM106C,0.401119
PFKM,0.43846327
C12orf68,0.0
DKFZP779L1853,0.0
CACNB3,0.059595473
CCDC65,1.9537542
RP11-386G11.5,0.8608713
RP11-386G11.10,0.22620794
TUBA1C,0.59744793
TROAP,0.0
SPATS2,1.44412
KCNH3,0.74916345
PRPF40B,2.9089725
TMBIM6,0.122649156
BCDIN3D-AS1,0.09341534
ASIC1,0.0
SMARCD1,0.411833
GPD1,1e-08
COX14,0.3201575
LARP4,1.0894539
DIP2B,6.4399347
ATF1,0.80262667
METTL7A,1e-08
LETMD1,0.5970403
DAZAP2,4.7556353
SLC4A8,0.023874858
SCN8A,0.0
RP11-923I11.6,0.0
ACVRL1,0.0
ACVR1B,1.6603365
GRASP,1e-08
NR4A1,0.08452974
C12orf44,0.17781585
KRT7,1e-08
KRT86,0.0
RP11-641A6.2,1.679998
KRT18,0.013114607
EIF4B,0.36118132
ZNF740,0.39223766
MFSD5,1e-08
ESPL1,1e-08
PFDN5,0.03005942
C12orf10,0.25998855
SP1,1.3406773
PRR13,0.6048043
PCBP2,0.29290232
TARBP2,0.12411075
RP11-793H13.3,0.0
RP11-834C11.4,0.0
HNRNPA1,0.11341636
COPZ1,0.11475802
NCKAP1L,2.2155285
PDE1B,0.15656738
MUCL1,1e-08
BLOC1S1,0.059711788
RDH5,1.0903137
RP11-644F5.11,0.0
GDF11,1.68504
ORMDL2,0.24174704
DGKA,1.3662546
CDK2,0.34547433
RAB5B,0.5363533
IKZF4,0.6262582
RPS26,0.016860973
PA2G4,0.23429848
RPL41,0.026255522
ESYT1,1.9286417
MYL6B,0.13585342
MYL6,0.23530352
NABP2,0.1848551
COQ10A,0.06495359
RP11-977G19.11,0.8496803
RP11-977G19.12,1e-08
IL23A,0.08009877
SPRYD4,0.07130712
RBMS2,0.20233634
HSD17B6,0.06581893
NAB2,0.06565769
LRP1,0.5948316
NXPH4,0.0
SHMT2,0.0015448035
RP11-756H6.1,0.074696355
MARS,2.0111694
MBD6,1.1283747
KIF5A,1e-08
PIP4K2C,1.6391051
DTX3,0.027263962
OS9,0.982216
AGAP2-AS1,0.0
TSPAN31,0.10831889
MARCH9,0.039002433
TSFM,0.19551058
XRCC6BP1,0.54011756
SLC16A7,1.7077123
USP15,2.4533544
MON2,2.3789132
RP11-631N16.2,0.8093402
TMEM5,1.3609987
SRGAP1,0.0
XPOT,0.63512313
TBK1,1.370256
RASSF3,2.1669755
RP11-629N8.3,0.21827173
TBC1D30,1e-08
LEMD3,0.47311905
MSRB3,0.0
HMGA2,0.0
IRAK3,1e-08
HELB,3.3854733
CAND1,1.436385
DYRK2,0.29127246
IFNG-AS1,11.922677
RAP1B,0.7524852
NUP107,2.7192729
SLC35E3,1.5702722
AC124890.1,0.0
MDM2,1.7053137
CPSF6,0.84016013
LYZ,0.0
YEATS4,0.2913107
FRS2,2.6612916
CCT2,0.36316234
RAB3IP,0.7563738
CNOT2,0.066242434
KCNMB4,0.61806613
RP11-588H23.3,0.0
THAP2,1.5993252
TMEM19,0.30966747
RAB21,1.4040555
TBC1D15,2.218547
ATXN7L3B,0.0
GLIPR1L2,0.22544691
GLIPR1,0.26498774
ZDHHC17,2.2391205
SYT1,0.0
RP11-84G21.1,0.45897448
RP11-362A1.1,0.0
METTL25,1.5262825
TMTC2,6.7088857
C12orf29,0.43879262
TMTC3,1.2446605
RP11-734K2.4,0.7024967
RP11-981P6.1,0.4204131
LINC00936,0.0
RP11-796E2.4,3.4949021
RP11-693J15.5,0.0
C12orf74,0.0
PLEKHG7,0.0
RP11-511B23.1,0.0
NUDT4,0.6630795
MRPL42,1.24211
SOCS2,0.05711411
CRADD,2.4348726
PLXNC1,2.097976
VEZT,1.8443487
METAP2,0.18790857
SNRPF,0.35019714
AMDHD1,0.107412316
ELK3,1.6458528
C12orf55,0.71063757
NEDD1,1.2435689
TMPO,1.143545
SLC25A3,0.13218535
APAF1,0.74315923
ACTR6,1.8059466
SCYL2,1.466269
GAS2L3,0.0
UTP20,1.6384398
CHPT1,0.8863544
DRAM1,1e-08
RP11-554E23.4,1e-08
PARPBP,0.4525534
HSP90B1,0.25679013
TDG,0.589535
HCFC2,1.0500387
TXNRD1,3.3385632
CHST11,11.745842
C12orf45,0.52879375
KIAA1033,1.1109877
C12orf75,0.0
TCP11L2,3.4918015
POLR3B,0.6685072
RIC8B,1.2049142
C12orf23,1.4645019
BTBD11,5.8557334
PWP1,0.32949725
FICD,0.0
ISCU,0.05303191
USP30,1.5435079
UNG,0.728682
ACACB,2.8445523
UBE3B,0.6363789
MVK,0.26223093
RP1-7G5.6,0.0
TCHP,1.8938428
ANKRD13A,1.1430593
IFT81,1.0055184
ATP2A2,2.3134072
FAM216A,0.8427604
TCTN1,1.5276057
RP3-473L9.4,0.0219806
SH2B3,1.0304668
ACAD10,1.8563651
ALDH2,0.2664054
MAPKAPK5,1.1766804
RP3-462E2.5,0.0
ERP29,0.08944891
TRAFD1,2.949047
PTPN11,1.1275086
OAS1,6.221214
OAS3,0.46334267
OAS2,0.6453289
DTX1,0.23720658
RITA1,0.3872055
TPCN1,1.8166136
PLBD2,0.71754074
SDSL,0.0
RP11-780K2.1,0.0
MAP1LC3B2,1e-08
RNFT2,0.73295695
FBXW8,2.8046954
RFC5,0.41643474
PEBP1,0.053224314
SUDS3,0.7461317
PRKAB1,0.7650648
CCDC64,10.373412
PXN-AS1,0.6359373
SIRT4,0.40993497
COX6A1,0.12282805
GATC,0.21690798
DYNLL1,0.3417879
RNF10,1.3826667
CABP1,0.0
MLEC,0.2821765
UNC119B,0.00032263465
ACADS,0.34900737
P2RX7,1.0976582
P2RX4,1.5001934
RNF34,1.9072223
RP13-941N14.1,2.2192547
ORAI1,0.5003464
TMEM120B,2.037493
SETD1B,1.03121
PSMD9,0.11635316
WDR66,0.0
BCL7A,1.5390042
MLXIP,1.0641218
LRRC43,1e-08
B3GNT4,0.08340073
KNTC1,1.0321844
DENR,1.4886086
CCDC62,0.54313904
HIP1R,1.454029
RP11-463O12.3,1e-08
OGFOD2,0.06813369
ARL6IP4,0.19602259
C12orf65,0.13463952
RP11-282O18.7,0.0
hsa-mir-8072,0.38369668
SETD8,0.31561464
SNRNP35,3.0926354
TMED2,0.13282533
DDX55,0.8749762
GTF2H3,1.3096874
TCTN2,0.55207896
ATP6V0A2,1.104386
DNAH10,0.0
ZNF664,0.09170678
RP11-83B20.1,0.0
BRI3BP,0.30116922
AACS,0.3585217
GLT1D1,0.0
PIWIL1,0.0
RAN,0.024385333
SFSWAP,0.89456457
ULK1,1.1160412
PUS1,0.4494588
EP400,0.89853364
EP400NL,1.041957
NOC4L,0.2855133
FBRSL1,1.119743
PGAM5,0.0006952312
RP11-46H11.12,0.3152895
RP11-46H11.3,0.0
ZNF26,0.0
ZNF84,0.0
ZNF140,0.18126939
ZNF10,0.01583897
ZNF268,0.24976009
PSPC1,2.4329636
ZMYM5,0.61028814
GJA3,0.0
GJB2,0.0
CRYL1,1.0379654
N6AMT2,1.1341549
XPO4,4.6787214
LATS2,0.89951813
SKA3,1e-08
LINC00422,1e-08
ZDHHC20,7.636072
MICU2,4.0413604
SACS,0.990055
MIPEP,1.1165488
SPATA13-AS1,0.013116001
PARP4,2.6023839
CENPJ,0.18111886
MTMR6,3.4002042
RP11-271M24.2,0.0
RNF6,1.0336806
USP12,1.211391
MTIF3,0.5473217
LNX2,2.0287628
FLT3,0.0
PAN3-AS1,0.0
FLT1,0.18054055
SLC46A3,1.5542735
SLC7A1,1.3915515
UBL3,1.3596433
LINC00384,0.0
KATNAL1,0.3113364
LINC00427,1e-08
LINC00426,1.3076767
HMGB1,0.323171
HSPH1,0.38566175
FRY-AS1,0.18337761
N4BP2L1,1.7232041
N4BP2L2,3.5955467
RP11-141M1.3,0.05483545
SPG20,0.8029672
ALG5,0.6597943
SUPT20H,0.8091777
PROSER1,0.50924695
LHFP,0.0
FOXO1,3.943651
MRPS31,0.5807094
ELF1,0.8138885
KBTBD6,0.0
KBTBD7,0.0
MTRF1,1.3530334
VWA8,2.8291817
LINC01050,0.0
EPSTI1,1.8149158
ENOX1,0.0
CCDC122,1.1390303
TSC22D1,0.8715986
NUFIP1,0.4003153
TPT1,0.02643295
SLC25A30,0.44135198
FAM194B,0.0
SIAH3,0.81226
ZC3H13,0.31985053
LCP1,0.7523602
LINC00563,0.0
KIAA0226L,1e-08
ESD,0.645073
LINC00562,0.0
SUCLA2,3.039267
MED4,1.7254745
LINC00441,0.44277224
LPAR6,2.2749598
RCBTB2,0.25385252
CAB39L,0.7014444
RCBTB1,1.4957985
EBPL,1.3792222
KPNA3,1.336575
SPRYD7,0.4274665
DLEU7,1e-08
RNASEH2B-AS1,0.07363425
INTS6,3.0960517
DHRS12,0.52977985
NEK3,0.5553731
VPS36,0.9813962
DIAPH3,0.28654984
PCDH9,0.0
MZT1,0.3416386
DIS3,1.1930535
KLF12,5.2817125
TBC1D4,1.3425809
COMMD6,0.100111164
RP11-173B14.5,1e-08
KCTD12,0.002215428
FBXL3,1.3339341
MYCBP2,1.4314085
POU4F1,0.0
RNF219,0.5605266
RBM26,2.3179002
SPRY2,0.0
DCT,1e-08
TGDS,0.5276405
ABCC4,2.2216215
DNAJC3-AS1,0.7534265
UGGT2,0.0
STK24,1.3409816
DOCK9,5.1747184
UBAC2-AS1,0.22936596
GPR18,0.9218489
GPR183,0.19074345
LINC00449,0.16199924
GGACT,0.5883258
TMTC4,2.5249884
TEX30,0.037091292
KDELC1,0.0
ARGLU1,0.21331178
LIG4,0.41817313
IRS2,0.8167923
RAB20,0.337662
CARS2,0.82656044
LINC00346,0.0
ANKRD10,1.9706178
TUBGCP3,2.0317004
MCF2L-AS1,0.0
PCID2,0.8819091
GRTP1,0.5023187
ADPRHL1,1e-08
DCUN1D2,1.7350177
GAS6,0.0
LINC00565,0.0
RASA3,3.2667112
MPHOSPH8,0.7009112
RP11-61K9.2,0.0
ZMYM2,2.9969778
IFT88,2.3517733
LATS2-AS1,0.044401392
SAP18,0.040568028
MRP63,1e-08
FGF9,0.12989347
SPATA13,0.6519856
C1QTNF9,0.0
RNF17,0.24746042
PABPC3,0.0
NUPL1,3.6370225
ATP8A2,0.43229425
CDK8,3.2717671
USP12-AS2,0.58040404
RPL21,0.006627004
RASL11A,1e-08
GTF3A,0.5159787
POLR1D,0.6694365
ATP5EP2,0.0
PAN3,3.3525672
POMP,0.08231438
LINC00544,0.14366552
USPL1,2.6302986
ALOX5AP,0.08358472
B3GALTL,1.5892086
FRY,1.1268125
BRCA2,1.0184811
PDS5B,1.3323648
RFC3,1.5678755
NBEA,2.2645714
RFXAP,0.7159151
EXOSC8,0.051643994
UFM1,0.42071414
NHLRC3,2.1877072
COG6,2.3643715
LINC00332,0.0
SLC25A15,0.05435517
WBP4,0.46079507
NAA16,0.48611718
RGCC,0.55102897
DGKH,2.1957288
AKAP11,0.4902017
DNAJC15,0.42664346
LACC1,0.4339936
SMIM2-AS1,1e-08
SERP2,1e-08
GPALPP1,2.089674
GTF2F2,1.211367
RP11-290D2.6,0.0
TPT1-AS1,5.867566
SLC25A30-AS1,0.04531566
COG3,2.0421598
CPB2-AS1,1e-08
LRRC63,0.1753285
LRCH1,3.6191773
NUDT15,0.29448515
MED4-AS1,1e-08
ITM2B,1.357288
RB1,4.262971
CYSLTR2,0.0
FNDC3A,3.9251657
CDADC1,1.2076664
SETDB2,1.809717
PHF11,0.9238047
ARL11,0.0
TRIM13,0.9058031
KCNRG,0.0
DLEU1,12.625343
